client_id,age,job,marital,education,account_id,in_default,balance,housing,loan,contact,campaign_id_x,day,month,duration,campaign,pdays,previous,outcome_id,poutcome,y,day_range,age_category,balance_category,duration_category,campaign_category,pdays_category,previous_category,probability_yes,MinMax_balance,index_probability
1280992,58,technician,married,primary,41813,no,4198.0,no,no,cellular,41813,15,oct,441,5,246,5,41813,failure,unknown,Mid Month,Middle-aged,High,Moderate,Moderate,Distant,Many,0.5372559,0.11091642002433134,0.05959049920342412
9941960,33,management,single,tertiary,31820,no,318.0,yes,no,cellular,31820,8,apr,1190,1,141,3,31820,other,unknown,Early Month,Adult,Very Low,Very Long,Few,Distant,Many,0.78716505,0.07569044722459281,0.059580874351492945
7228246,70,retired,married,secondary,41821,no,1310.0,no,no,cellular,41821,15,oct,634,1,-1,0,41821,unknown,unknown,Mid Month,Senior,Medium-Low,Long,Few,Recent,Few,0.7033754,0.08469667532184555,0.059573557808022
7586815,51,blue-collar,married,secondary,3005,no,7180.0,yes,no,unknown,3005,14,may,927,1,-1,0,3005,unknown,unknown,Mid Month,Middle-aged,Very High,Long,Few,Recent,Few,0.4316453,0.1379895774699036,0.059562553110945306
8991814,33,management,single,tertiary,2159,no,1011.0,yes,no,unknown,2159,12,may,1495,4,-1,0,2159,unknown,unknown,Mid Month,Adult,Medium-Low,Very Long,Moderate,Recent,Few,0.72648704,0.08198209649011312,0.05955893065470394
2605925,57,admin.,divorced,secondary,13933,no,658.0,no,no,cellular,13933,10,jul,724,1,-1,0,13933,unknown,unknown,Early Month,Middle-aged,Low,Long,Few,Recent,Few,0.7559063,0.07877725927405443,0.05954822531016685
4493435,26,unemployed,single,secondary,44543,no,632.0,no,no,cellular,44543,12,aug,312,3,181,1,44543,success,unknown,Mid Month,Young Adult,Low,Moderate,Moderate,Distant,Few,0.75817275,0.07854120894086031,0.059547804408168405
1257179,62,retired,married,primary,32056,no,1084.0,no,no,cellular,32056,14,apr,505,1,-1,0,32056,unknown,unknown,Mid Month,Senior,Medium-Low,Long,Few,Recent,Few,0.7204921,0.08264485319485047,0.059544965862100105
2545042,32,management,single,tertiary,31436,no,1613.0,no,no,cellular,31436,30,mar,253,2,129,5,31436,failure,unknown,Late Month,Adult,Medium-Low,Moderate,Few,Distant,Many,0.6809019,0.087447569589454,0.059543214974983404
8972872,58,technician,married,secondary,42958,no,7554.0,no,no,telephone,42958,9,feb,167,1,469,1,42958,success,unknown,Early Month,Middle-aged,Very High,Short,Few,Distant,Few,0.42112356,0.14138507072431136,0.059540584914215405
4029548,30,blue-collar,single,secondary,13702,no,155.0,yes,yes,cellular,13702,9,jul,1426,3,-1,0,13702,unknown,unknown,Early Month,Adult,Very Low,Very Long,Moderate,Recent,Few,0.8022578,0.07421059321264503,0.059536025485739955
4351343,27,services,single,secondary,15150,no,1820.0,yes,no,cellular,15150,17,jul,1027,1,-1,0,15150,unknown,unknown,Mid Month,Young Adult,Medium-Low,Very Long,Few,Recent,Few,0.66648084,0.08932689339603798,0.05953466287840749
9450934,30,management,single,secondary,26996,no,4642.0,yes,no,cellular,26996,21,nov,528,1,-1,0,26996,unknown,unknown,Late Month,Adult,High,Long,Few,Recent,Few,0.5179263,0.11494743340656946,0.059534296089002
8560079,43,management,married,tertiary,35448,no,1429.0,yes,no,cellular,35448,7,may,1030,1,169,3,35448,success,unknown,Early Month,Middle-aged,Medium-Low,Very Long,Few,Distant,Many,0.693999,0.08577705953915712,0.05952919289490553
1622919,56,retired,married,primary,34080,no,1947.0,no,no,cellular,34080,30,apr,441,2,-1,0,34080,unknown,unknown,Late Month,Middle-aged,Medium-Low,Moderate,Few,Recent,Few,0.65763503,0.0904799084851016,0.059502757614257586
2144802,24,services,single,tertiary,6987,no,1385.0,yes,no,unknown,6987,28,may,1277,2,-1,0,6987,unknown,unknown,Late Month,Young Adult,Medium-Low,Very Long,Few,Recent,Few,0.69684744,0.08537758974452091,0.05949515474543292
6661883,26,blue-collar,single,primary,28244,no,941.0,no,no,cellular,28244,29,jan,1165,1,-1,0,28244,unknown,unknown,Late Month,Young Adult,Low,Very Long,Few,Recent,Few,0.73136795,0.08134657636228279,0.05949427844145853
4405399,74,retired,married,tertiary,41037,no,6027.0,no,no,cellular,41037,14,aug,233,2,-1,0,41037,unknown,unknown,Mid Month,Senior,Very High,Moderate,Few,Recent,Few,0.46652612,0.12752165307864108,0.05949218214167523
2577466,26,management,single,tertiary,43356,no,1370.0,no,no,cellular,43356,25,mar,231,1,295,1,43356,other,unknown,Late Month,Young Adult,Medium-Low,Moderate,Few,Distant,Few,0.6978944,0.08524140685998584,0.0594895000181608
8672906,32,technician,married,tertiary,41095,no,8023.0,no,no,cellular,41095,17,aug,219,1,84,2,41095,failure,unknown,Mid Month,Adult,Very High,Moderate,Few,Recent,Few,0.40843058,0.14564305558077462,0.05948507712851156
3102467,53,technician,married,secondary,11508,no,1319.0,no,no,unknown,11508,19,jun,1318,3,-1,0,11508,unknown,unknown,Mid Month,Middle-aged,Medium-Low,Very Long,Moderate,Recent,Few,0.7015518,0.08477838505256659,0.059476428211320834
8371792,61,retired,married,secondary,44566,no,523.0,no,no,cellular,44566,13,aug,211,3,183,4,44566,success,unknown,Mid Month,Senior,Low,Moderate,Moderate,Distant,Many,0.7667493,0.07755161331323879,0.05946264696006926
2870494,72,retired,single,tertiary,42825,no,1285.0,no,no,telephone,42825,1,feb,280,2,91,7,42825,failure,unknown,Early Month,Senior,Medium-Low,Moderate,Few,Recent,Many,0.7038878,0.08446970384762043,0.05945719571794386
2762296,28,blue-collar,single,secondary,12663,no,-127.0,yes,no,cellular,12663,4,jul,1044,3,-1,0,12663,unknown,unknown,Early Month,Young Adult,Negative,Very Long,Moderate,Recent,Few,0.8296926,0.07165035498338569,0.05944776947168052
2505544,63,retired,married,secondary,45185,no,1495.0,no,no,cellular,45185,16,nov,138,1,22,5,45185,success,unknown,Mid Month,Senior,Medium-Low,Short,Few,Recent,Many,0.68822,0.08637626423111143,0.05944587465157108
3317249,49,admin.,married,secondary,39787,no,0.0,no,no,cellular,39787,1,jun,1460,1,-1,0,39787,unknown,unknown,Early Month,Middle-aged,Very Low,Very Long,Few,Recent,Few,0.8164279,0.07280337007244929,0.05943870155731177
9832320,34,management,single,tertiary,40247,no,1741.0,yes,no,cellular,40247,15,jun,268,1,-1,0,40247,unknown,unknown,Mid Month,Adult,Medium-Low,Moderate,Few,Recent,Few,0.67073053,0.0886096635374866,0.05943320669533997
3688831,18,student,single,primary,42275,no,608.0,no,no,cellular,42275,13,nov,210,1,93,1,42275,success,unknown,Mid Month,Teen,Low,Moderate,Few,Recent,Few,0.75878984,0.0783233163256042,0.059430936456230966
6591942,52,services,divorced,secondary,2494,no,1635.0,yes,no,unknown,2494,13,may,730,1,-1,0,2494,unknown,unknown,Mid Month,Middle-aged,Medium-Low,Long,Few,Recent,Few,0.67800033,0.0876473044867721,0.059424901446714654
2999821,67,retired,married,secondary,31800,no,1443.0,no,no,cellular,31800,8,apr,245,1,-1,0,31800,unknown,unknown,Early Month,Senior,Medium-Low,Moderate,Few,Recent,Few,0.6916892,0.08590416356472319,0.05941898159279194
6362645,56,self-employed,divorced,tertiary,36287,no,966.0,yes,no,cellular,36287,11,may,505,2,-1,0,36287,unknown,unknown,Mid Month,Middle-aged,Low,Long,Few,Recent,Few,0.72837645,0.0815735478365079,0.0594162510365127
9058245,52,services,married,secondary,42768,no,659.0,no,no,cellular,42768,28,jan,390,4,93,1,42768,success,unknown,Late Month,Middle-aged,Low,Moderate,Moderate,Recent,Few,0.7541271,0.07878633813302344,0.05941491153053921
9965423,23,student,single,secondary,43041,no,431.0,no,no,cellular,43041,15,feb,201,3,186,2,43041,success,unknown,Mid Month,Young Adult,Very Low,Moderate,Moderate,Distant,Few,0.7744363,0.07671635828809036,0.059411932281014615
1619146,44,services,married,secondary,9038,no,382.0,no,no,unknown,9038,5,jun,1167,1,-1,0,9038,unknown,unknown,Early Month,Middle-aged,Very Low,Very Long,Few,Recent,Few,0.7789503,0.07627149419860912,0.05941170130368141
8303767,39,management,married,tertiary,41378,no,119.0,yes,no,cellular,41378,1,sep,265,2,476,4,41378,success,unknown,Early Month,Adult,Very Low,Moderate,Few,Distant,Many,0.80409056,0.07388375428976086,0.05940922932352687
5419786,46,admin.,divorced,secondary,24855,no,7378.0,no,no,cellular,24855,18,nov,466,1,-1,0,24855,unknown,no,Mid Month,Middle-aged,Very High,Moderate,Few,Recent,Few,0.42479986,0.13978719154576652,0.059381579331864394
1894275,22,student,single,secondary,42090,no,1522.0,no,no,cellular,42090,30,oct,368,2,-1,0,42090,unknown,unknown,Late Month,Young Adult,Medium-Low,Moderate,Few,Recent,Few,0.68543506,0.08662139342327456,0.05937333971133727
5027574,28,unemployed,married,primary,29377,no,7459.0,yes,no,cellular,29377,2,feb,981,5,269,2,29377,failure,unknown,Early Month,Young Adult,Very High,Long,Moderate,Distant,Few,0.42243454,0.1405225791222559,0.059361590874789705
2501383,33,management,single,tertiary,35860,no,9449.0,yes,no,cellular,35860,8,may,428,1,-1,0,35860,unknown,no,Early Month,Adult,Very High,Moderate,Few,Recent,Few,0.3741632,0.15858950847057543,0.05933835962383951
5258496,36,management,married,tertiary,43907,no,495.0,no,no,cellular,43907,14,jun,187,1,94,9,43907,success,unknown,Mid Month,Adult,Very Low,Short,Few,Recent,Many,0.76757276,0.07729740526210666,0.05933138274285852
3960530,29,services,divorced,secondary,37507,no,-7.0,yes,no,cellular,37507,13,may,1279,3,-1,0,37507,unknown,unknown,Mid Month,Young Adult,Negative,Very Long,Moderate,Recent,Few,0.8156038,0.07273981805966626,0.05932687148739963
9891760,38,blue-collar,married,primary,37107,no,1852.0,yes,no,cellular,37107,13,may,606,1,-1,0,37107,unknown,unknown,Mid Month,Adult,Medium-Low,Long,Few,Recent,Few,0.661997,0.08961741688304614,0.05932646293859451
4111842,58,retired,married,secondary,19022,no,4725.0,no,no,cellular,19022,5,aug,241,1,-1,0,19022,unknown,unknown,Early Month,Middle-aged,High,Moderate,Few,Recent,Few,0.5127316,0.11570097870099685,0.05932354928794643
4207132,32,technician,single,tertiary,33462,no,1306.0,no,no,cellular,33462,20,apr,517,1,-1,0,33462,unknown,unknown,Mid Month,Adult,Medium-Low,Long,Few,Recent,Few,0.70055056,0.08466035988596952,0.05930886220475715
7154988,54,self-employed,married,tertiary,40188,no,1510.0,no,no,telephone,40188,5,jun,800,2,-1,0,40188,unknown,unknown,Early Month,Middle-aged,Medium-Low,Long,Few,Recent,Few,0.6854597,0.08651244711564651,0.059300793745331884
6398516,49,blue-collar,single,secondary,31969,no,8982.0,yes,no,cellular,31969,13,apr,470,2,334,1,31969,failure,unknown,Mid Month,Middle-aged,Very High,Moderate,Few,Distant,Few,0.38412178,0.15434968133205018,0.05928907366074976
2204428,37,technician,married,secondary,43341,no,1458.0,no,no,cellular,43341,22,mar,344,1,326,1,43341,success,unknown,Late Month,Adult,Medium-Low,Moderate,Few,Distant,Few,0.6889387,0.08604034644925826,0.05927652247812733
9573688,37,blue-collar,single,secondary,10869,no,5818.0,no,no,unknown,10869,17,jun,652,2,-1,0,10869,unknown,unknown,Mid Month,Adult,Very High,Long,Few,Recent,Few,0.47177508,0.1256241715541191,0.05926635417957844
5091470,41,self-employed,married,secondary,2131,no,304.0,yes,no,unknown,2131,12,may,1147,2,-1,0,2131,unknown,unknown,Mid Month,Middle-aged,Very Low,Very Long,Few,Recent,Few,0.784293,0.07556334319902674,0.05926380082003017
7881934,40,admin.,married,secondary,41576,no,4775.0,no,no,cellular,41576,15,sep,215,1,-1,0,41576,unknown,unknown,Mid Month,Middle-aged,High,Moderate,Few,Recent,Few,0.5102009,0.1161549216494471,0.05926234762333491
9386895,55,technician,married,secondary,4004,no,2055.0,yes,no,unknown,4004,16,may,1023,4,-1,0,4004,unknown,unknown,Mid Month,Middle-aged,Medium,Very Long,Moderate,Recent,Few,0.647893,0.09146042525375411,0.05925657035712551
6139532,48,management,married,tertiary,24850,no,2266.0,no,no,cellular,24850,18,nov,676,1,-1,0,24850,unknown,unknown,Mid Month,Middle-aged,Medium,Long,Few,Recent,Few,0.63459146,0.09337606449621412,0.05925565311899328
8009808,37,technician,married,tertiary,36571,no,1733.0,yes,no,cellular,36571,12,may,524,3,326,1,36571,other,unknown,Mid Month,Adult,Medium-Low,Long,Moderate,Distant,Few,0.66920877,0.08853703266573457,0.059249758289648784
5960788,34,housemaid,single,secondary,41669,no,1363.0,no,no,telephone,41669,1,oct,258,1,93,1,41669,failure,unknown,Early Month,Adult,Medium-Low,Moderate,Few,Recent,Few,0.6955952,0.0851778548472028,0.0592493073894345
4729649,58,housemaid,married,primary,16204,no,1310.0,yes,yes,cellular,16204,22,jul,1226,2,-1,0,16204,unknown,unknown,Late Month,Middle-aged,Medium-Low,Very Long,Few,Recent,Few,0.69953835,0.08469667532184555,0.0592485725140469
3928850,45,blue-collar,divorced,secondary,29824,no,1951.0,yes,no,cellular,29824,4,feb,692,1,-1,0,29824,unknown,unknown,Early Month,Middle-aged,Medium-Low,Long,Few,Recent,Few,0.6542119,0.0905162239209776,0.059216788911101687
5385135,53,technician,divorced,tertiary,24391,no,2228.0,no,no,cellular,24391,17,nov,890,1,-1,0,24391,unknown,unknown,Mid Month,Middle-aged,Medium,Long,Few,Recent,Few,0.6364981,0.09303106785539193,0.05921409733599822
8236565,59,self-employed,married,tertiary,24569,no,34247.0,yes,no,cellular,24569,17,nov,66,2,-1,0,24569,unknown,unknown,Mid Month,Middle-aged,Ultra High,Short,Few,Recent,Few,0.15429395,0.38372705318395584,0.059206764435423095
2833198,25,services,single,secondary,14563,no,333.0,no,yes,cellular,14563,15,jul,1056,2,-1,0,14563,unknown,unknown,Mid Month,Young Adult,Very Low,Very Long,Few,Recent,Few,0.78076094,0.07582663010912788,0.05920247129597161
5050162,67,retired,married,tertiary,44067,no,1948.0,no,no,cellular,44067,2,jul,844,2,155,5,44067,success,unknown,Early Month,Senior,Medium-Low,Long,Few,Distant,Many,0.6542328,0.0904889873440706,0.05920086355989721
5187030,74,retired,married,primary,42285,no,0.0,no,no,telephone,42285,13,nov,332,2,92,2,42285,success,unknown,Mid Month,Senior,Very Low,Moderate,Few,Recent,Few,0.81313664,0.07280337007244929,0.059199087518328156
8135222,27,technician,married,secondary,38639,no,2460.0,yes,no,cellular,38639,15,may,600,2,-1,0,38639,unknown,unknown,Mid Month,Young Adult,Medium,Long,Few,Recent,Few,0.62222755,0.09513736313620104,0.05919708833516444
7337616,46,admin.,divorced,secondary,28289,no,660.0,yes,no,cellular,28289,29,jan,1026,1,259,2,28289,failure,unknown,Late Month,Middle-aged,Low,Very Long,Few,Distant,Few,0.75116944,0.07879541699199244,0.05918870950310996
8507509,32,services,single,secondary,28191,no,486.0,no,no,cellular,28191,29,jan,1181,1,-1,0,28191,unknown,unknown,Late Month,Adult,Very Low,Very Long,Few,Recent,Few,0.7662173,0.07721569553138562,0.05916400108016094
9632955,50,services,married,secondary,42530,no,320.0,no,no,telephone,42530,21,dec,294,3,315,4,42530,success,unknown,Late Month,Middle-aged,Very Low,Moderate,Moderate,Distant,Many,0.7814308,0.07570860494253082,0.05916103428015295
6992716,33,blue-collar,married,primary,27184,no,2456.0,yes,no,cellular,27184,21,nov,552,3,127,1,27184,failure,unknown,Late Month,Adult,Medium,Long,Moderate,Distant,Few,0.6219756,0.09510104770032503,0.05915053127245891
6347594,35,self-employed,single,tertiary,43002,no,353.0,no,no,cellular,43002,11,feb,352,1,183,1,43002,success,unknown,Mid Month,Adult,Very Low,Moderate,Few,Distant,Few,0.77815926,0.07600820728850798,0.05914649039454421
9366580,54,blue-collar,married,secondary,31755,no,5521.0,yes,no,cellular,31755,7,apr,581,2,-1,0,31755,unknown,unknown,Early Month,Middle-aged,Very High,Long,Few,Recent,Few,0.4811325,0.12292775044032465,0.05914453678907924
6331304,33,admin.,single,secondary,44756,no,555.0,yes,no,cellular,44756,9,sep,204,1,365,1,44756,success,unknown,Early Month,Adult,Low,Moderate,Few,Distant,Few,0.7597131,0.07784213680024694,0.059137692095059174
8796720,46,entrepreneur,married,secondary,30789,no,122.0,no,no,cellular,30789,6,feb,1047,2,1,7,30789,failure,unknown,Early Month,Middle-aged,Very Low,Very Long,Few,Recent,Many,0.80011064,0.07391099086666787,0.05913697006800997
7204129,59,management,married,tertiary,41188,no,1978.0,yes,no,cellular,41188,20,aug,928,1,-1,0,41188,unknown,unknown,Mid Month,Middle-aged,Medium-Low,Long,Few,Recent,Few,0.6515402,0.09076135311314074,0.05913467195520925
3421339,59,admin.,married,secondary,84,no,2343.0,yes,no,unknown,84,5,may,1042,1,-1,0,84,unknown,unknown,Early Month,Middle-aged,Medium,Very Long,Few,Recent,Few,0.62852144,0.09407513663682748,0.05912824057420992
6918444,71,retired,married,secondary,42334,no,5715.0,no,no,cellular,42334,17,nov,747,2,-1,0,42334,unknown,unknown,Mid Month,Senior,Very High,Long,Few,Recent,Few,0.47418588,0.12468904908031159,0.05912578696312614
8824899,26,unemployed,single,tertiary,27766,no,814.0,no,no,cellular,27766,28,jan,1387,1,-1,0,27766,unknown,unknown,Late Month,Young Adult,Low,Very Long,Few,Recent,Few,0.7371985,0.08019356127321918,0.05911857083670083
9665338,36,admin.,single,secondary,38557,no,148.0,yes,no,cellular,38557,15,may,1357,4,374,2,38557,failure,unknown,Mid Month,Adult,Very Low,Very Long,Moderate,Distant,Few,0.7973039,0.074147041199862,0.05911772623608125
6678965,41,admin.,married,secondary,4256,no,3855.0,yes,no,unknown,4256,19,may,657,2,-1,0,4256,unknown,unknown,Mid Month,Middle-aged,Medium-High,Long,Few,Recent,Few,0.54835993,0.1078023713979627,0.05911450088917024
9125988,70,retired,married,secondary,45135,no,0.0,no,no,cellular,45135,27,oct,258,1,92,5,45135,success,unknown,Late Month,Senior,Very Low,Moderate,Few,Recent,Many,0.8119626,0.07280337007244929,0.059113613982056286
6136097,39,management,divorced,tertiary,17010,no,1555.0,yes,no,cellular,17010,25,jul,796,1,-1,0,17010,unknown,unknown,Late Month,Adult,Medium-Low,Long,Few,Recent,Few,0.6800842,0.08692099576925172,0.05911359834954146
6554498,40,services,married,secondary,2367,no,2172.0,yes,yes,unknown,2367,13,may,1386,1,-1,0,2367,unknown,unknown,Mid Month,Middle-aged,Medium,Very Long,Few,Recent,Few,0.63881266,0.09252265175312767,0.05910464138500943
7825013,32,services,married,secondary,31440,no,2833.0,yes,no,cellular,31440,30,mar,415,1,-1,0,31440,unknown,unknown,Late Month,Adult,Medium,Moderate,Few,Recent,Few,0.59981525,0.09852377753163982,0.05909606419621252
7023997,63,retired,single,tertiary,45080,no,791.0,no,no,cellular,45080,21,oct,212,2,-1,0,45080,unknown,unknown,Late Month,Senior,Low,Moderate,Few,Recent,Few,0.73882574,0.07998474751693208,0.059094790147336304
8327313,78,retired,divorced,primary,43432,no,1389.0,no,no,cellular,43432,8,apr,335,1,-1,0,43432,unknown,unknown,Early Month,Senior,Medium-Low,Moderate,Few,Recent,Few,0.6916892,0.08541390518039693,0.059079875166453875
2673226,29,services,single,secondary,4428,no,271.0,yes,no,unknown,4428,20,may,1882,2,-1,0,4428,unknown,unknown,Mid Month,Young Adult,Very Low,Very Long,Few,Recent,Few,0.7849041,0.07526374085304958,0.05907482045923642
8282044,36,blue-collar,divorced,primary,26854,no,3202.0,yes,no,cellular,26854,20,nov,690,3,183,2,26854,failure,unknown,Mid Month,Adult,Medium-High,Long,Moderate,Distant,Few,0.57987815,0.10187387649120258,0.059074435177379765
3708430,33,management,married,tertiary,31054,no,1778.0,no,no,cellular,31054,12,feb,388,1,-1,0,31054,unknown,unknown,Mid Month,Adult,Medium-Low,Moderate,Few,Recent,Few,0.6640719,0.08894558131933979,0.05906626274289914
1666281,36,admin.,single,secondary,13791,no,9002.0,yes,yes,cellular,13791,10,jul,793,1,-1,0,13791,unknown,unknown,Early Month,Adult,Very High,Long,Few,Recent,Few,0.3821569,0.1545312585114303,0.05905518802121473
4329766,48,management,married,unknown,26649,no,7861.0,no,no,cellular,26649,20,nov,380,1,-1,0,26649,unknown,unknown,Mid Month,Middle-aged,Very High,Moderate,Few,Recent,Few,0.40960592,0.14417228042779584,0.05905381960850913
4548093,36,housemaid,single,primary,11856,no,207.0,no,no,unknown,11856,20,jun,1478,5,-1,0,11856,unknown,unknown,Mid Month,Adult,Very Low,Very Long,Moderate,Recent,Few,0.79038745,0.07468269387903329,0.05902826409730999
1175423,25,student,single,secondary,16725,no,1747.0,yes,no,cellular,16725,24,jul,903,1,-1,0,16725,unknown,unknown,Late Month,Young Adult,Medium-Low,Long,Few,Recent,Few,0.6656902,0.08866413669130063,0.05902284543627199
4256562,28,services,married,secondary,15825,no,6567.0,yes,no,cellular,15825,21,jul,522,1,-1,0,15825,unknown,unknown,Late Month,Young Adult,Very High,Long,Few,Recent,Few,0.44570634,0.13242423692190367,0.05902232165990136
6218568,44,admin.,divorced,secondary,32051,no,0.0,no,no,cellular,32051,14,apr,1594,1,148,1,32051,failure,unknown,Mid Month,Middle-aged,Very Low,Very Long,Few,Distant,Few,0.81061816,0.07280337007244929,0.05901573404683019
6160273,34,blue-collar,single,secondary,14785,no,855.0,yes,no,cellular,14785,16,jul,578,1,-1,0,14785,unknown,unknown,Mid Month,Adult,Low,Long,Few,Recent,Few,0.7325108,0.08056579449094838,0.059015314988503105
7262327,32,technician,married,secondary,45121,no,1547.0,no,no,cellular,45121,26,oct,289,1,805,4,45121,other,unknown,Late Month,Adult,Medium-Low,Moderate,Few,Distant,Many,0.67949104,0.08684836489749968,0.059012686054934246
7109020,25,student,single,secondary,41910,no,3165.0,no,no,telephone,41910,20,oct,251,2,-1,0,41910,unknown,unknown,Mid Month,Young Adult,Medium-High,Moderate,Few,Recent,Few,0.5811804,0.10153795870934941,0.059011870817770755
7463794,41,admin.,married,secondary,31990,no,5110.0,yes,no,cellular,31990,13,apr,231,1,-1,0,31990,unknown,no,Mid Month,Middle-aged,Very High,Moderate,Few,Recent,Few,0.49502146,0.1191963394040637,0.0590047462493527
9674129,32,technician,married,primary,26805,no,3774.0,yes,no,cellular,26805,20,nov,591,3,-1,0,26805,unknown,unknown,Mid Month,Adult,Medium-High,Long,Moderate,Recent,Few,0.55102146,0.10706698382147331,0.058996205391758386
1330824,29,management,single,tertiary,40321,no,1675.0,no,no,cellular,40321,16,jun,276,2,-1,0,40321,unknown,unknown,Mid Month,Young Adult,Medium-Low,Moderate,Few,Recent,Few,0.6702892,0.0880104588455323,0.058992461672863546
6139826,24,student,single,secondary,42453,no,1847.0,no,no,cellular,42453,9,dec,390,1,-1,0,42453,unknown,no,Early Month,Young Adult,Medium-Low,Moderate,Few,Recent,Few,0.6583098,0.08957202258820111,0.05896614182649741
4952736,46,blue-collar,married,secondary,39921,no,1568.0,yes,no,cellular,39921,2,jun,310,1,55,6,39921,other,unknown,Early Month,Middle-aged,Medium-Low,Moderate,Few,Recent,Many,0.6772875,0.08703902093584878,0.05895044254392557
4392582,35,technician,married,tertiary,25312,no,14232.0,yes,no,cellular,25312,18,nov,372,2,-1,0,25312,unknown,unknown,Mid Month,Adult,Ultra High,Moderate,Few,Recent,Few,0.29178622,0.20201369091932525,0.0589448119989439
5462876,28,self-employed,single,tertiary,5847,no,0.0,yes,no,unknown,5847,26,may,1560,2,-1,0,5847,unknown,unknown,Late Month,Young Adult,Very Low,Very Long,Few,Recent,Few,0.8096169,0.07280337007244929,0.058942840486273004
8990766,28,management,single,tertiary,34025,no,1808.0,no,no,cellular,34025,30,apr,309,1,-1,0,34025,unknown,unknown,Late Month,Young Adult,Medium-Low,Moderate,Few,Recent,Few,0.6605898,0.08921794708840992,0.058936467089197676
8605965,30,management,married,tertiary,21887,no,1390.0,no,no,cellular,21887,20,aug,552,4,-1,0,21887,unknown,unknown,Mid Month,Adult,Medium-Low,Long,Moderate,Recent,Few,0.68986523,0.08542298403936593,0.05893034666093195
6986413,49,admin.,single,tertiary,44674,no,228.0,yes,no,cellular,44674,3,sep,252,2,93,2,44674,success,unknown,Early Month,Middle-aged,Very Low,Moderate,Few,Recent,Few,0.78694344,0.07487334991738238,0.058921091224028034
7459738,37,blue-collar,married,secondary,43096,no,4321.0,no,no,cellular,43096,22,feb,276,3,167,3,43096,failure,unknown,Late Month,Adult,High,Moderate,Moderate,Distant,Many,0.5258542,0.11203311967751893,0.0589130831966539
6074892,32,blue-collar,married,secondary,37633,no,1914.0,yes,no,cellular,37633,14,may,532,1,358,1,37633,failure,unknown,Mid Month,Adult,Medium-Low,Long,Few,Distant,Few,0.6532287,0.09018030613912444,0.05890836415937952
3773273,69,retired,married,unknown,44763,no,426.0,no,no,telephone,44763,10,sep,211,2,185,2,44763,success,unknown,Early Month,Senior,Very Low,Moderate,Few,Distant,Few,0.7683066,0.07667096399324533,0.05890680865867591
1162365,31,management,married,secondary,27089,no,8629.0,yes,no,cellular,27089,21,nov,957,1,184,2,27089,failure,unknown,Late Month,Adult,Very High,Long,Few,Distant,Few,0.38973185,0.1511448441159915,0.058905960350150215
5522756,47,services,married,secondary,22559,no,2322.0,no,no,cellular,22559,22,aug,618,1,-1,0,22559,unknown,no,Late Month,Middle-aged,Medium,Long,Few,Recent,Few,0.62741107,0.09388448059847838,0.05890416219264208
8229236,40,admin.,married,secondary,31991,no,5087.0,yes,no,cellular,31991,13,apr,455,2,-1,0,31991,unknown,unknown,Mid Month,Middle-aged,Very High,Moderate,Few,Recent,Few,0.49502146,0.11898752564777659,0.05890137895833777
8371765,20,student,single,secondary,31049,no,1191.0,no,no,cellular,31049,12,feb,274,1,-1,0,31049,unknown,no,Mid Month,Young Adult,Medium-Low,Moderate,Few,Recent,Few,0.7043601,0.08361629110453399,0.05889598145920522
1681184,27,student,single,tertiary,41918,no,1134.0,no,no,cellular,41918,21,oct,825,1,183,4,41918,success,unknown,Late Month,Young Adult,Medium-Low,Long,Few,Distant,Many,0.70863205,0.08309879614330071,0.05888647042516422
8440794,36,management,married,tertiary,24073,no,2415.0,yes,no,telephone,24073,22,oct,73,1,86,4,24073,other,unknown,Late Month,Adult,Medium,Short,Few,Recent,Many,0.62158096,0.09472881448259583,0.05888162729100427
2449384,34,technician,married,secondary,33688,no,4248.0,yes,no,cellular,33688,20,apr,627,5,-1,0,33688,unknown,unknown,Mid Month,Adult,High,Long,Moderate,Recent,Few,0.5286581,0.11137036297278158,0.05887684359698186
4711566,26,services,single,secondary,35482,no,5533.0,yes,no,cellular,35482,7,may,582,2,283,4,35482,failure,no,Early Month,Young Adult,Very High,Long,Few,Distant,Many,0.47852013,0.12303669674795271,0.05887553552595666
8637607,35,management,married,tertiary,43248,no,2161.0,no,no,cellular,43248,9,mar,139,2,181,3,43248,success,unknown,Early Month,Adult,Medium,Short,Few,Distant,Many,0.63700366,0.09242278430446861,0.0588736518880089
9747351,34,student,single,unknown,39822,no,1011.0,no,no,cellular,39822,1,jun,253,1,-1,0,39822,unknown,unknown,Early Month,Adult,Medium-Low,Moderate,Few,Recent,Few,0.71811414,0.08198209649011312,0.05887250252369865
5462782,47,blue-collar,married,secondary,42700,no,820.0,no,no,cellular,42700,18,jan,262,1,91,1,42700,success,unknown,Mid Month,Middle-aged,Low,Moderate,Few,Recent,Few,0.7334558,0.08024803442703321,0.05885838445690605
8221861,58,retired,married,primary,40273,no,1077.0,no,no,cellular,40273,15,jun,592,1,-1,0,40273,unknown,unknown,Mid Month,Middle-aged,Medium-Low,Long,Few,Recent,Few,0.7125889,0.08258130118206744,0.058846519089181495
2079256,59,retired,married,tertiary,20370,no,1296.0,no,no,cellular,20370,11,aug,862,11,-1,0,20370,unknown,unknown,Mid Month,Middle-aged,Medium-Low,Long,Many,Recent,Few,0.6957654,0.08456957129627948,0.05884057957881082
